,year,country,province,region_1,lat,lon,location,avg_temp,min_temp,max_temp
6673,2011.0,India,Nashik,,20.0112475,73.7902364,1,,,
6690,2010.0,US,California,Fort Ross-Seaview,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
6698,2010.0,Spain,Levante,Yecla,37.89502725,-4.760875040624836,1,22.978504672897195,4.3,41.9
6700,2010.0,England,England,,52.1911849,-2.2206585,1,,,
6701,2011.0,US,California,Mount Veeder,36.778259,-119.417931,1,22.850000000000005,2.8,41.7
6720,2002.0,US,Washington,Columbia Valley (WA),38.8950368,-77.0365427,1,21.508920187793425,0.0,37.8
6725,2011.0,Spain,Levante,Jumilla,37.89502725,-4.760875040624836,1,23.828037383177573,10.0,41.6
6729,1996.0,US,California,Green Valley,36.778259,-119.417931,1,23.304975124378107,3.9,44.4
6732,2008.0,US,California,Happy Canyon of Santa Barbara,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
6736,2008.0,Austria,Wachau,,48.3275563,15.41162578949626,1,15.407511737089203,-0.4,33.2
6747,2011.0,US,California,Marin County,36.778259,-119.417931,1,22.850000000000005,2.8,41.7
6748,2012.0,US,California,Clarksburg,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
6765,2010.0,US,New York,"The Hamptons, Long Island",40.7127281,-74.0060152,1,21.161214953271028,3.3,39.4
6780,2006.0,US,California,Clarksburg,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
6782,2006.0,South Africa,Franschhoek,,-33.909167,19.119444,0,,,
6788,2007.0,US,Oregon,Columbia Gorge (OR),45.4206749,-122.670649,1,15.80747663551402,0.0,38.9
6793,2006.0,South Africa,Swartland,,-33.29356,18.599382501779992,0,,,
6815,2010.0,France,Bordeaux,Castillon Côtes de Bordeaux,44.841225,-0.5800364,1,17.42336448598131,0.3,36.7
6816,2010.0,France,Bordeaux,Blaye Côtes de Bordeaux,44.841225,-0.5800364,1,17.42336448598131,0.3,36.7
6835,2008.0,South Africa,Stellenbosch,,-33.934444,18.869167,0,,,
6839,2010.0,France,Bordeaux,Cadillac Côtes de Bordeaux,44.841225,-0.5800364,1,17.42336448598131,0.3,36.7
6855,2015.0,Italy,Veneto,Valdobbiadene Prosecco Superiore,45.666668,12.25,1,20.18411214953271,-0.8,39.4
6857,2016.0,US,California,Santa Ynez Valley,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
6863,2014.0,Canada,Ontario,Niagara Escarpment,47.26468685,-53.92039475377365,1,10.82943925233645,-7.5,25.2
6864,2014.0,US,California,Contra Costa County,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
6870,2015.0,New Zealand,South Island,,-43.586562,171.21232939964904,0,,,
6876,2016.0,Germany,Rheinhessen,,49.9045181,8.2711082,1,14.11355140186916,-1.5,31.4
6881,2016.0,US,California,Santa Barbara County,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
6905,2012.0,US,Michigan,Lake Michigan Shore,41.7075394,-86.8950297,1,17.131455399061032,-2.0,38.0
6934,2012.0,US,California,Yountville,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
6941,2007.0,Australia,South Australia,Eden Valley,-34.7411213,138.6564373,0,,,
6944,2002.0,Australia,Victoria,Central Victoria,-21.2309116,148.9741517,0,,,
6959,2005.0,France,Bordeaux,Haut-Médoc,44.841225,-0.5800364,1,18.407009345794393,2.5,36.8
6963,2015.0,Italy,Veneto,Valpolicella Superiore,45.666668,12.25,1,20.18411214953271,-0.8,39.4
6967,2016.0,US,California,Amador County,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
6968,2016.0,US,Virginia,Shenandoah Valley,47.52326,-92.536571,1,12.979439252336446,-16.0,30.4
6969,2012.0,Uruguay,Atlantida,,-34.7743888,-55.7605883,0,,,
6987,2016.0,Romania,Tarnave,,46.2082736,24.5432284,1,15.95170731707317,0.7,31.6
7002,2013.0,France,Provence,Palette,46.0974492,4.5808081,1,15.619718309859154,-1.8,33.3
7003,2013.0,France,Provence,Coteaux d'Aix-en-Provence,46.0974492,4.5808081,1,15.619718309859154,-1.8,33.3
7004,2012.0,France,Bordeaux,Saint-Émilion,44.841225,-0.5800364,1,17.52196261682243,0.2,39.1
7010,2012.0,France,Bordeaux,Castillon Côtes de Bordeaux,44.841225,-0.5800364,1,17.52196261682243,0.2,39.1
7014,2009.0,France,Provence,Var,46.0974492,4.5808081,1,17.34158415841584,-1.0,37.5
7040,2008.0,US,California,Rockpile,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
7042,2008.0,Germany,Mosel,,50.7810263,12.4780171,1,13.871962616822431,-2.6,32.3
7072,2012.0,Australia,Victoria,Victoria,-21.2309116,148.9741517,0,,,
7086,2004.0,US,California,North Coast,36.778259,-119.417931,1,23.48738317757009,6.1,41.1
7089,2006.0,US,California,Lake County,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
7100,2014.0,Italy,Veneto,Valdobbiadene Prosecco Superiore,45.666668,12.25,1,19.294859813084113,2.0,36.4
7101,2013.0,France,Alsace,Crémant d'Alsace,48.684872850000005,2.17560777527428,1,15.465887850467288,-0.4,34.2
7104,2013.0,US,Oregon,Ribbon Ridge,45.4206749,-122.670649,1,16.36121495327103,0.0,36.1
7121,2014.0,France,Beaujolais,Moulin-à-Vent,46.1186123,4.6156707,1,16.840865384615384,0.0,34.4
7125,2011.0,Canada,British Columbia,Okanagan Valley,49.25839375,-123.24658161001928,1,13.601869158878506,2.7,24.9
7127,2014.0,US,California,Carmel Valley,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
7128,2009.0,US,Oregon,Chehalem Mountains,45.4206749,-122.670649,1,16.876635514018695,-0.6,41.1
7130,2010.0,US,Oregon,Oregon,45.4206749,-122.670649,1,15.20514018691589,1.1,36.7
7137,2007.0,US,California,Carmel Valley,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
7141,2009.0,Canada,British Columbia,Okanagan Valley,49.25839375,-123.24658161001928,1,14.82429906542056,1.6,32.6
7146,2009.0,Chile,San Antonio,,-33.5932016,-71.6288148,0,,,
7151,2008.0,US,California,Napa County,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
7169,2012.0,Israel,Galilee,,32.6032121,35.4447957,1,,,
7176,2010.0,South Africa,Stellenbosch,,-33.934444,18.869167,0,,,
7179,2010.0,Spain,Catalonia,Tarragona,41.390205,2.154007,1,20.119158878504674,5.9,37.4
7182,2012.0,US,California,Oak Knoll District,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
7184,2010.0,France,Alsace,Crémant d'Alsace,48.684872850000005,2.17560777527428,1,15.293925233644863,-1.0,33.1
7190,2003.0,US,California,Carneros,36.778259,-119.417931,1,23.871962616822426,3.9,41.7
7193,2016.0,US,Oregon,Willamette Valley,45.4206749,-122.670649,1,17.202803738317755,3.9,37.8
7221,2014.0,US,Oregon,McMinnville,45.4206749,-122.670649,1,17.52710280373832,3.9,37.2
7223,2010.0,Italy,Veneto,Valpolicella Classico Superiore,45.666668,12.25,1,19.44252336448598,2.0,36.6
7224,2010.0,Italy,Veneto,Valpolicella Ripasso,45.666668,12.25,1,19.44252336448598,2.0,36.6
7230,2009.0,US,Washington,Rattlesnake Hills,38.8950368,-77.0365427,1,20.178504672897194,2.2,36.1
7233,2010.0,Italy,Veneto,Valpolicella Classico,45.666668,12.25,1,19.44252336448598,2.0,36.6
7234,2010.0,South Africa,Elgin,,-34.1486111,19.0427778,0,,,
7248,2009.0,Spain,Galicia,Ribeira Sacra,42.8804219,-8.5458608,1,14.865420560747665,-1.9,31.9
7266,2010.0,Romania,Dealu Mare,,46.7202291,23.1579285,1,,,
7284,2014.0,US,California,Lake County,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
7295,2014.0,US,Washington,Red Mountain,38.8950368,-77.0365427,1,21.49953271028038,1.1,37.2
7296,2016.0,US,California,Oak Knoll District,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
7299,2016.0,US,California,Temecula Valley,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
7306,2016.0,France,Bordeaux,Bordeaux Blanc,44.841225,-0.5800364,1,17.442056074766356,2.0,38.5
7318,2005.0,US,New York,Finger Lakes,40.7127281,-74.0060152,1,20.177102803738315,1.7,38.9
7319,2004.0,US,California,Lodi,36.778259,-119.417931,1,23.48738317757009,6.1,41.1
7332,2006.0,Spain,Galicia,Rías Baixas,42.8804219,-8.5458608,1,16.104672897196263,1.8,38.1
7336,2005.0,US,California,Arroyo Grande Valley,36.778259,-119.417931,1,22.922535211267604,4.4,42.8
7339,2010.0,US,California,Lake County,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
7353,2012.0,US,Washington,Columbia Gorge (WA),38.8950368,-77.0365427,1,22.035046728971963,4.4,40.6
7364,2012.0,US,California,Fort Ross-Seaview,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
7373,2010.0,US,California,Santa Barbara-Monterey,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
7377,2009.0,US,California,Napa-Sonoma,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
7387,2008.0,Australia,South Australia,Clarendon,-34.7411213,138.6564373,0,,,
7391,2005.0,Spain,Catalonia,Montsant,41.390205,2.154007,1,21.456074766355137,7.4,34.9
7399,2005.0,US,California,Rockpile,36.778259,-119.417931,1,22.922535211267604,4.4,42.8
7401,2004.0,US,California,Knights Valley,36.778259,-119.417931,1,23.48738317757009,6.1,41.1
7405,2005.0,France,Alsace,Alsace,48.684872850000005,2.17560777527428,1,16.263084112149535,0.0,34.7
7410,2006.0,US,California,Monterey County,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
7423,1998.0,South Africa,Paarl,,-33.741667,18.975,0,,,
7424,2001.0,US,Oregon,Willamette Valley,45.4206749,-122.670649,1,16.05747663551402,0.6,36.7
7425,2002.0,US,California,Central Coast,36.778259,-119.417931,1,23.41308411214953,4.4,42.8
7427,2002.0,US,California,Monterey,36.778259,-119.417931,1,23.41308411214953,4.4,42.8
7428,1999.0,South Africa,Stellenbosch,,-33.934444,18.869167,0,,,
7429,2000.0,South Africa,Stellenbosch,,-33.934444,18.869167,0,,,
7430,2000.0,US,California,Mendocino County,36.778259,-119.417931,1,23.11682242990654,6.7,41.1
7431,2001.0,Australia,South Australia,Adelaide Hills,-34.7411213,138.6564373,0,,,
7433,2000.0,US,Oregon,Oregon,45.4206749,-122.670649,1,16.6018779342723,0.6,36.7
7435,2000.0,South Africa,Paarl,,-33.741667,18.975,0,,,
7436,2001.0,US,California,El Dorado County,36.778259,-119.417931,1,24.004205607476635,1.7,43.3
7438,2000.0,US,California,Paso Robles,36.778259,-119.417931,1,23.11682242990654,6.7,41.1
7439,2002.0,Spain,Catalonia,Penedès,41.390205,2.154007,1,18.75981308411215,7.0,30.3
7441,2001.0,South Africa,Stellenbosch,,-33.934444,18.869167,0,,,
7442,2000.0,France,Alsace,Alsace,48.684872850000005,2.17560777527428,1,15.143457943925233,0.1,31.0
7443,1999.0,US,California,Sonoma Valley,36.778259,-119.417931,1,22.674766355140186,0.6,41.7
7445,2002.0,New Zealand,Marlborough,,-36.7846223,174.723989,0,,,
7446,2000.0,US,California,California,36.778259,-119.417931,1,23.11682242990654,6.7,41.1
7447,2000.0,Australia,Victoria,Yarra Valley,-21.2309116,148.9741517,0,,,
7456,2015.0,Spain,Catalonia,Costers del Segre,41.390205,2.154007,1,21.10654205607477,6.0,33.0
7462,2016.0,US,New York,Cayuga Lake,40.7127281,-74.0060152,1,20.235046728971962,-3.2,37.2
7487,2006.0,US,Oregon,Oregon,45.4206749,-122.670649,1,16.643661971830984,-1.1,40.0
7489,2003.0,US,Idaho,Idaho,40.6536764,-79.3469844,1,,,
7490,2005.0,US,New Mexico,New Mexico,35.106766,-106.629181,1,20.689252336448597,-2.2,37.2
7493,2005.0,Spain,Catalonia,Terra Alta,41.390205,2.154007,1,21.456074766355137,7.4,34.9
7497,2003.0,US,California,Paso Robles,36.778259,-119.417931,1,23.871962616822426,3.9,41.7
7500,2004.0,US,Oregon,Southern Oregon,45.4206749,-122.670649,1,17.61214953271028,2.2,39.4
7505,2011.0,US,California,Temecula,36.778259,-119.417931,1,22.850000000000005,2.8,41.7
7507,2014.0,France,Beaujolais,Morgon,46.1186123,4.6156707,1,16.840865384615384,0.0,34.4
7512,2013.0,Italy,Veneto,Valdobbiadene Prosecco Superiore,45.666668,12.25,1,19.66822429906542,4.0,38.2
7513,2012.0,Canada,Ontario,Beamsville Bench,47.26468685,-53.92039475377365,1,12.1107476635514,-3.5,25.2
7517,2014.0,Australia,Victoria,Yarra Valley,-21.2309116,148.9741517,0,,,
7518,2009.0,France,Champagne,Champagne,48.026628,0.333235,1,16.436407766990293,-0.2,34.5
7525,2012.0,US,California,Marin County,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
7528,2012.0,US,California,Arroyo Seco,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
7544,2007.0,Spain,Levante,Jumilla,37.89502725,-4.760875040624836,1,22.733177570093456,5.3,43.6
7545,2008.0,Spain,Levante,Jumilla,37.89502725,-4.760875040624836,1,22.68411214953271,3.3,41.7
7552,2005.0,Spain,Levante,Jumilla,37.89502725,-4.760875040624836,1,25.348598130841122,5.4,44.8
7553,2007.0,US,California,Mt. Harlan,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
7568,2008.0,Cyprus,Cyprus,,35.129393050000004,33.22978295894309,1,,,
7569,2008.0,Romania,Recas,,45.8017074,21.5092923,1,17.433644859813086,0.0,38.0
7583,2007.0,Romania,Recas,,45.8017074,21.5092923,1,17.69392523364486,-3.0,41.0
7587,2007.0,France,Bordeaux,Bordeaux,44.841225,-0.5800364,1,17.252336448598133,1.6,36.4
7592,2002.0,Italy,Veneto,Veneto,45.666668,12.25,1,19.124766355140185,0.8,36.0
7606,2001.0,US,California,Sonoma Coast,36.778259,-119.417931,1,24.004205607476635,1.7,43.3
7607,2001.0,Portugal,Bucelas,,38.9016248,-9.118728,1,20.170624999999994,7.0,36.0
7608,1999.0,Mexico,Valle de Guadalupe,,21.0113273,-102.6147189,1,,,
7609,2000.0,Italy,Veneto,Veneto,45.666668,12.25,1,19.681308411214957,2.9,35.0
7617,2016.0,US,Oregon,Chehalem Mountains,45.4206749,-122.670649,1,17.202803738317755,3.9,37.8
7618,2016.0,Italy,Veneto,Prosecco,45.666668,12.25,1,19.6785046728972,4.0,34.2
7620,2016.0,US,California,Clarksburg,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
7621,2015.0,New Zealand,Martinborough,,-41.2183252,175.4594856,0,,,
7622,2016.0,Canada,Ontario,Lake Erie North Shore,47.26468685,-53.92039475377365,1,10.383644859813085,-7.9,23.4
7623,2016.0,US,California,Carneros,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
7629,2016.0,Italy,Veneto,Prosecco Treviso,45.666668,12.25,1,19.6785046728972,4.0,34.2
7633,2014.0,US,California,Shenandoah Valley (CA),36.778259,-119.417931,1,25.482710280373833,6.1,43.3
7636,2016.0,Italy,Veneto,Conegliano Valdobbiadene Prosecco Superiore,45.666668,12.25,1,19.6785046728972,4.0,34.2
7643,2009.0,New Zealand,South Island,,-43.586562,171.21232939964904,0,,,
7647,2009.0,US,California,Yountville,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
7652,2010.0,France,Beaujolais,Côte de Brouilly,46.1186123,4.6156707,1,16.452879581151834,-0.3,34.6
7676,2013.0,Greece,Santorini,,36.4622122,25.3757257,1,23.186746987951807,12.0,34.0
7677,2009.0,Spain,Catalonia,Cava,41.390205,2.154007,1,20.743457943925232,6.8,35.6
7679,2012.0,Greece,Naoussa,,40.428022,22.928308,1,22.500934579439253,4.0,39.0
7691,2012.0,Italy,Sicily & Sardinia,Salina,39.373062,9.157212,1,21.898130841121496,5.0,41.8
7693,2005.0,US,California,Shenandoah Valley (CA),36.778259,-119.417931,1,22.922535211267604,4.4,42.8
7697,2005.0,South Africa,Wellington,,-33.643055,19.010556,0,,,
7718,2014.0,France,Bordeaux,Médoc,44.841225,-0.5800364,1,17.3803738317757,4.9,35.3
7719,2014.0,US,California,Red Hills Lake County,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
7740,2015.0,Australia,Victoria,Mornington Peninsula,-21.2309116,148.9741517,0,,,
7747,2013.0,US,California,Paicines,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
7748,2014.0,US,California,Green Valley,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
7764,2016.0,US,California,Mendocino County,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
7772,2016.0,Austria,Burgenland,,47.1863428,16.164464,1,15.652173913043478,-1.9,32.0
7793,2013.0,Austria,Wachau,,48.3275563,15.41162578949626,1,15.606542056074767,-2.1,37.1
7794,2013.0,Austria,Wagram,,48.2432231,14.2311332,1,15.375700934579438,-1.0,36.2
7799,2013.0,Austria,Kremstal,,48.40999,15.60384,1,15.606542056074767,-2.1,37.1
7801,2007.0,Canada,British Columbia,Okanagan Valley,49.25839375,-123.24658161001928,1,14.80747663551402,-0.5,34.0
7808,2008.0,Australia,South Australia,Southern Flinders Ranges,-34.7411213,138.6564373,0,,,
7809,2009.0,US,California,Bennett Valley,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
7818,2009.0,Australia,South Australia,Langhorne Creek,-34.7411213,138.6564373,0,,,
7819,2008.0,US,California,Napa-Carneros,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
7822,1999.0,Australia,South Australia,Barossa Valley,-34.7411213,138.6564373,0,,,
